date,All-Transactions House Price Index,msa_state,city,title,id,frequency,seasonal_adjustment
2010-04-01,192.63,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2010-07-01,195.1,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2010-10-01,195.48,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2011-01-01,184.58,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2011-04-01,179.19,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2011-07-01,178.04,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2011-10-01,181.6,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2012-01-01,178.07,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2012-04-01,174.25,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2012-07-01,172.64,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2012-10-01,171.73,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2013-01-01,175.15,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2013-04-01,173.55,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2013-07-01,174.74,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2013-10-01,172.55,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2014-01-01,176.18,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2014-04-01,179.67,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2014-07-01,177.04,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2014-10-01,182.52,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2015-01-01,183.3,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2015-04-01,188.3,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2015-07-01,185.95,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2015-10-01,188.67,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2016-01-01,190.99,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2016-04-01,192.14,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2016-07-01,196.53,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2016-10-01,196.45,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2017-01-01,199.62,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2017-04-01,202.19,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2017-07-01,204.69,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2017-10-01,207.86,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2018-01-01,210.99,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2018-04-01,214.64,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2018-07-01,217.45,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2018-10-01,220.48,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2019-01-01,221.73,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2019-04-01,230.17,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2019-07-01,230.95,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2019-10-01,234.25,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2020-01-01,239.87,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2020-04-01,239.35,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2020-07-01,244.18,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2020-10-01,250.99,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2021-01-01,257.64,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2021-04-01,271.69,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
2021-07-01,293.09,SC,Myrtle Beach,"All-Transactions House Price Index for Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",ATNHPIUS34820Q,Quarterly,Not Seasonally Adjusted
1978-10-01,34.53,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1979-01-01,36.01,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1979-04-01,37.15,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1979-07-01,40.56,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1979-10-01,40.24,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1980-01-01,43.51,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1980-04-01,43.1,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1980-07-01,44.94,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1980-10-01,45.54,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1981-01-01,48.16,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1981-04-01,50.22,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1981-07-01,51.03,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1981-10-01,48.63,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1982-01-01,48.2,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1982-04-01,45.1,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1982-07-01,46.4,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1982-10-01,51.65,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1983-01-01,52.63,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1983-04-01,50.6,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1983-07-01,52.55,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1983-10-01,52.65,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1984-01-01,55.54,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1984-04-01,53.47,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1984-07-01,53.62,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1984-10-01,53.53,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1985-01-01,55.06,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1985-04-01,55.86,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1985-07-01,56.93,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1985-10-01,56.55,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1986-01-01,58.33,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1986-04-01,59.16,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1986-07-01,60.7,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1986-10-01,60.99,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1987-01-01,62.56,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1987-04-01,63.93,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1987-07-01,66.26,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1987-10-01,68.07,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1988-01-01,68.6,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1988-04-01,71.01,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1988-07-01,74.23,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1988-10-01,77.15,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1989-01-01,78.95,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1989-04-01,83.61,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1989-07-01,88.39,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1989-10-01,91.82,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1990-01-01,95.32,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1990-04-01,98.87,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1990-07-01,102.61,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1990-10-01,103.66,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1991-01-01,104.53,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1991-04-01,104.17,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1991-07-01,105.13,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1991-10-01,105.08,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1992-01-01,104.94,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1992-04-01,105.02,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1992-07-01,105.59,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1992-10-01,105.07,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1993-01-01,104.01,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1993-04-01,104.51,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1993-07-01,103.74,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1993-10-01,103.53,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1994-01-01,104.09,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1994-04-01,104.51,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1994-07-01,102.22,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1994-10-01,99.12,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1995-01-01,100.00,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1995-04-01,100.61,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1995-07-01,101.19,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1995-10-01,99.46,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1996-01-01,99.46,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1996-04-01,99.57,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1996-07-01,98.83,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1996-10-01,98.99,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1997-01-01,98.65,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1997-04-01,98.18,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1997-07-01,101.19,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1997-10-01,103.84,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1998-01-01,105.66,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1998-04-01,106.67,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1998-07-01,109.95,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1998-10-01,111.05,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1999-01-01,114.44,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1999-04-01,118.43,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1999-07-01,122.27,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
1999-10-01,127.86,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2000-01-01,136.09,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2000-04-01,142.95,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2000-07-01,149.7,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2000-10-01,154.06,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2001-01-01,161.55,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2001-04-01,167.71,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2001-07-01,172.42,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2001-10-01,173.49,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2002-01-01,179.97,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2002-04-01,185.2,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2002-07-01,192.17,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2002-10-01,197.91,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2003-01-01,204.35,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2003-04-01,208.3,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2003-07-01,214.91,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2003-10-01,228.22,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2004-01-01,231.78,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2004-04-01,243.18,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2004-07-01,266.29,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2004-10-01,269.8,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2005-01-01,282.64,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2005-04-01,294.34,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2005-07-01,313.51,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2005-10-01,316.47,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2006-01-01,323.55,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2006-04-01,320.42,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2006-07-01,318.11,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2006-10-01,314.58,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2007-01-01,314.35,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2007-04-01,307.93,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2007-07-01,302.38,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2007-10-01,289.78,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2008-01-01,278.64,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2008-04-01,258.24,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2008-07-01,242.61,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2008-10-01,230.5,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2009-01-01,228.09,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
2009-04-01,217.08,CA,Napa,"All-Transactions House Price Index for Napa, CA (MSA)",ATNHPIUS34900Q,Quarterly,Not Seasonally Adjusted
