date,Home Price Index (Middle Tier),msa_state,city,title,id,frequency,seasonal_adjustment
2010-10-01,176.759077101619,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-11-01,175.92175595700698,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-12-01,175.17099454126202,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-01-01,174.895885197882,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-02-01,173.70479462029598,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-03-01,172.564637909772,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-04-01,171.66574016476298,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-05-01,170.342532721924,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-06-01,169.007967976026,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-07-01,168.53368144516,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-08-01,167.459425332908,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-09-01,166.907633034111,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-10-01,166.169149048537,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-11-01,166.08051107288,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2011-12-01,165.27253834401,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-01-01,164.05979933229798,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-02-01,164.755231569393,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-03-01,165.189641520512,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-04-01,165.946206974468,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-05-01,166.583141018265,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-06-01,167.342355978243,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-07-01,168.492380321813,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-08-01,170.449101119132,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-09-01,171.964469516907,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-10-01,173.87913998348998,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-11-01,175.556590003289,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2012-12-01,179.101008618056,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-01-01,182.12796516874002,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-02-01,186.822640861138,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-03-01,189.59676002853803,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-04-01,192.941777139176,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-05-01,196.778595226564,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-06-01,201.742111027422,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-07-01,205.69120427215302,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-08-01,209.291511420396,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-09-01,212.484269271425,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-10-01,215.033049054947,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-11-01,216.17864986550097,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2013-12-01,217.475100672557,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-01-01,219.02777076590198,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-02-01,220.05933117323897,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-03-01,221.987952979157,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-04-01,222.983568187792,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-05-01,224.002249834642,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-06-01,224.105623161026,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-07-01,224.53122294582298,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-08-01,224.638157038688,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-09-01,225.415027520979,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-10-01,226.662355522786,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-11-01,227.120473911707,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2014-12-01,229.69755230895402,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-01-01,230.82494624954398,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-02-01,233.396946873717,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-03-01,233.474984359324,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-04-01,235.229835906187,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-05-01,236.519434235368,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-06-01,237.72136417632302,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-07-01,238.624180614426,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-08-01,239.514384774888,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-09-01,241.389677514746,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-10-01,242.228631355521,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-11-01,244.51054114845698,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2015-12-01,245.76160231810798,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-01-01,247.45330488794,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-02-01,248.290706513544,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-03-01,249.40261665241297,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-04-01,250.658705578618,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-05-01,251.553815823653,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-06-01,252.87873128986698,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-07-01,253.812922326948,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-08-01,255.234125017565,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-09-01,255.73476764821098,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-10-01,256.806514897146,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-11-01,258.796283509981,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2016-12-01,260.96454128620303,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-01-01,263.166532270492,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-02-01,265.527878049178,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-03-01,266.895046180166,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-04-01,267.55678197288995,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-05-01,269.080921408837,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-06-01,270.12852398910803,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-07-01,271.91053113698104,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-08-01,273.01303516115,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-09-01,274.583381714592,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-10-01,275.748456406371,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-11-01,277.759711413928,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2017-12-01,279.96763672566897,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-01-01,282.052145500034,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-02-01,283.814376783421,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-03-01,285.23200943236697,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-04-01,286.102466373441,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-05-01,287.033312172524,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-06-01,287.772707942707,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-07-01,289.05999563215,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-08-01,289.87754340696097,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-09-01,289.464203604819,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-10-01,289.668574959072,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-11-01,288.484635960227,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2018-12-01,289.244391816684,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-01-01,286.892975960687,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-02-01,287.489865677277,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-03-01,287.217846234486,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-04-01,290.295864304884,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-05-01,291.897757472232,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-06-01,292.770958704092,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-07-01,292.089009587225,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-08-01,292.88239356003504,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-09-01,294.316492432689,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-10-01,295.634429696871,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-11-01,298.459913103303,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2019-12-01,300.66249681236303,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-01-01,302.681076510313,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-02-01,303.761093964684,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-03-01,305.206134381367,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-04-01,305.12578413683997,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-05-01,304.430481762068,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-06-01,305.945257122912,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-07-01,311.049882919623,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-08-01,316.040305273052,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-09-01,321.239011661351,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-10-01,325.765255532744,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-11-01,330.010267996894,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2020-12-01,333.229633725695,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-01-01,337.766978366464,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-02-01,342.453560049087,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-03-01,349.157823439685,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-04-01,354.498613689429,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-05-01,360.98959559966204,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-06-01,367.337782852064,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-07-01,372.001548071837,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-08-01,376.053203241924,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-09-01,379.690491090153,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2021-10-01,383.984166434285,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1987-01-01,77.240445229697,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-02-01,78.19936035271401,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-03-01,78.712289340973,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-04-01,80.370187401116,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-05-01,81.817620617843,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-06-01,83.12311119870999,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-07-01,84.122293700133,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-08-01,84.53402045877499,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-09-01,84.937776619639,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-10-01,85.713195243389,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-11-01,86.280544102157,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1987-12-01,86.960861436954,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-01-01,86.72291094786199,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-02-01,86.633914681911,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-03-01,86.179310932701,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-04-01,86.88173934478701,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-05-01,87.71168548278,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-06-01,87.35766407906999,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-07-01,87.451953794292,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-08-01,87.373750676156,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-09-01,87.65137355573201,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-10-01,87.38438690848899,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-11-01,87.12823592153099,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1988-12-01,86.220453574149,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-01-01,86.19860667918199,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-02-01,86.05841724680599,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-03-01,86.48267178726499,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-04-01,86.414032569709,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-05-01,86.13724215718,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-06-01,85.488712537904,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-07-01,84.783487281826,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-08-01,84.293641594791,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-09-01,83.78150433095199,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-10-01,83.65965588438401,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-11-01,83.370513077719,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1989-12-01,83.132142585154,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-01-01,82.799285717905,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-02-01,83.055379268474,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-03-01,82.82497451852299,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-04-01,82.38675157653499,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-05-01,81.591429699985,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-06-01,80.86684648615599,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-07-01,80.221684950467,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-08-01,79.651158852077,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-09-01,79.077923759279,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-10-01,78.524721515716,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-11-01,77.983275043938,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1990-12-01,77.59935948447401,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-01-01,76.975060263949,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-02-01,76.14948223814,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-03-01,75.39918438129699,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-04-01,75.218435219752,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-05-01,75.09290373676,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-06-01,75.284240350289,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-07-01,75.588543437862,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-08-01,75.792201079446,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-09-01,76.046610584831,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-10-01,76.06936443071,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-11-01,76.28639161513,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
1991-12-01,76.086358342537,NY,New York,"Home Price Index (Middle Tier) for New York, New York",NYXRMTSA,Monthly,Seasonally Adjusted
