date,Equifax Subprime Credit Population,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2017-07-01,16.106917803476215,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2017-10-01,16.48616955232117,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2018-01-01,15.780068728522338,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2018-04-01,15.34551449374914,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2018-07-01,15.366753175795655,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2018-10-01,16.153688664437315,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2019-01-01,15.71926944387441,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2019-04-01,15.234321628637792,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2019-07-01,15.465609189115273,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2019-10-01,16.072756778686863,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2020-01-01,15.605375109730568,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2020-04-01,14.473506808682757,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2020-07-01,14.069979100653947,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2020-10-01,14.09842678499395,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2021-01-01,13.00133689839572,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2021-04-01,12.680384820951362,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
2021-07-01,12.554112554112553,NY,New York,Somerset County,NJ,"Equifax Subprime Credit Population for Somerset County, NJ",EQFXSUBPRIME034035,Quarterly,Not Seasonally Adjusted
1999-01-01,42.38095238095238,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
1999-04-01,42.25352112676056,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
1999-07-01,37.15596330275229,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
1999-10-01,36.86635944700461,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2000-01-01,38.46153846153847,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2000-04-01,37.391304347826086,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2000-07-01,36.283185840707965,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2000-10-01,36.016949152542374,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2001-01-01,37.80487804878049,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2001-04-01,34.959349593495936,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2001-07-01,38.84615384615385,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2001-10-01,38.40304182509506,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2002-01-01,40.370370370370374,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2002-04-01,42.04545454545455,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2002-07-01,42.90909090909091,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2002-10-01,41.935483870967744,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2003-01-01,41.51624548736462,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2003-04-01,43.16546762589928,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2003-07-01,42.805755395683455,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2003-10-01,43.16546762589928,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2004-01-01,46.01449275362319,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2004-04-01,45.48736462093863,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2004-07-01,44.21052631578947,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2004-10-01,43.884892086330936,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2005-01-01,43.32129963898917,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2005-04-01,44.522968197879855,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2005-07-01,45.07042253521127,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2005-10-01,43.70629370629371,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2006-01-01,44.642857142857146,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2006-04-01,44.765342960288805,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2006-07-01,42.517006802721085,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2006-10-01,40.74074074074074,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2007-01-01,40.41095890410959,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2007-04-01,38.62068965517241,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2007-07-01,39.05723905723906,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2007-10-01,42.45614035087719,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2008-01-01,40.98939929328622,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2008-04-01,42.857142857142854,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2008-07-01,41.81184668989547,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2008-10-01,43.49315068493151,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2009-01-01,43.003412969283275,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2009-04-01,40.75342465753425,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2009-07-01,41.333333333333336,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2009-10-01,40.4040404040404,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2010-01-01,40.0,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2010-04-01,38.775510204081634,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2010-07-01,41.333333333333336,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2010-10-01,38.762214983713356,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2011-01-01,37.41721854304636,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2011-04-01,37.049180327868854,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2011-07-01,35.50488599348534,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2011-10-01,35.6687898089172,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2012-01-01,35.80645161290323,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2012-04-01,34.57943925233645,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2012-07-01,34.48275862068966,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2012-10-01,35.14376996805112,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2013-01-01,33.85579937304075,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2013-04-01,32.93051359516616,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2013-07-01,34.69387755102041,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2013-10-01,34.40233236151604,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2014-01-01,35.56851311953353,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2014-04-01,34.68208092485549,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2014-07-01,32.36151603498542,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2014-10-01,34.104046242774565,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2015-01-01,32.4712643678161,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2015-04-01,32.285714285714285,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2015-07-01,33.5243553008596,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2015-10-01,35.2112676056338,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2016-01-01,33.61581920903955,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2016-04-01,31.054131054131055,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2016-07-01,32.68156424581006,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2016-10-01,34.62603878116344,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2017-01-01,32.231404958677686,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2017-04-01,31.197771587743734,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2017-07-01,31.88010899182561,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2017-10-01,32.142857142857146,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2018-01-01,31.147540983606557,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2018-04-01,31.16531165311653,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2018-07-01,31.466666666666665,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2018-10-01,34.13333333333333,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2019-01-01,34.97409326424871,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2019-04-01,33.850129198966414,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2019-07-01,32.55813953488372,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2019-10-01,31.70103092783505,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2020-01-01,33.50515463917525,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2020-04-01,30.0,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2020-07-01,29.846938775510207,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2020-10-01,30.22670025188917,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2021-01-01,28.860759493670884,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2021-04-01,28.465346534653463,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
2021-07-01,27.77777777777778,TX,Dallas,Somervell County,TX,"Equifax Subprime Credit Population for Somervell County, TX",EQFXSUBPRIME048425,Quarterly,Not Seasonally Adjusted
1999-01-01,29.149193924145,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
1999-04-01,29.402876490010634,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
1999-07-01,28.175226134409808,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
1999-10-01,28.715769593956566,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2000-01-01,29.199842628847634,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2000-04-01,28.699925816023743,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2000-07-01,28.387191864107002,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2000-10-01,27.862219407501232,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2001-01-01,28.332205389834623,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2001-04-01,28.08977143448133,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2001-07-01,27.67365315415182,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2001-10-01,27.96164448428067,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2002-01-01,27.61528860101879,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2002-04-01,27.285541683447445,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2002-07-01,27.343516022761307,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2002-10-01,27.276658019024815,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2003-01-01,26.797418321909237,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2003-04-01,26.13981258810847,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2003-07-01,26.357280975754872,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2003-10-01,26.71641791044776,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2004-01-01,26.932407284328058,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2004-04-01,26.296155057781906,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2004-07-01,26.199274221610963,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2004-10-01,26.327554517907704,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2005-01-01,26.002048706341075,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2005-04-01,25.381222224057893,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2005-07-01,25.543361308370994,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2005-10-01,25.94845157472549,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2006-01-01,25.58754066954037,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2006-04-01,25.19034799412027,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2006-07-01,25.438567511315206,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2006-10-01,25.768345013834352,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2007-01-01,25.78622611464968,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2007-04-01,25.22068304294641,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2007-07-01,25.39504503018507,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2007-10-01,26.042218104817366,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2008-01-01,25.939367706061567,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2008-04-01,25.600322185491585,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2008-07-01,25.925925925925924,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2008-10-01,26.537985481550862,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2009-01-01,26.394806589056262,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2009-04-01,26.175577513462734,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2009-07-01,26.380563810675127,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2009-10-01,27.09389371915808,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2010-01-01,26.881593781023373,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2010-04-01,26.656342580123887,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2010-07-01,26.705499227825154,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
2010-10-01,27.273487267802505,NY,New York,Suffolk County,NY,"Equifax Subprime Credit Population for Suffolk County, NY",EQFXSUBPRIME036103,Quarterly,Not Seasonally Adjusted
