date,hpi,pred_1,pred_2,pred_3,pred_4,std_1,std_2,std_3,std_4,AIC,pval,naive_1,naive_2,naive_3,naive_4,city,p,d,q
2013-01-01,283.24894539441846,283.7576370688067,281.44992508028827,278.8097383514381,276.79099750087977,3.6203861503036836,4.472379057156928,4.02519189478344,5.2967707011208,67.54186946161948,0.2568847055830278,284.6944442652041,282.4780126633328,282.31281279238584,287.22750895305694,Charlottesville,3,2,1
2013-04-01,287.6129753185997,279.09795013443727,279.9661130102012,278.06261762231435,277.7038595304538,3.3214250894832302,4.908152333393843,4.834300678658661,3.9768451290008886,66.5743363660726,0.6184374800078345,283.24894539441846,284.6944442652041,282.4780126633328,282.31281279238584,Charlottesville,3,2,1
2013-07-01,284.9284774157122,294.3936307454611,276.60977381112235,278.21442050105446,276.1856545340543,3.8759148266480343,4.473989165650795,5.6456387188678665,4.886224254890919,66.75688086707143,0.6945405208505802,287.6129753185997,283.24894539441846,284.6944442652041,282.4780126633328,Charlottesville,3,2,1
2013-10-01,285.49291030811423,282.0478850038647,296.6751024111969,276.9651789086714,279.14708831528253,3.3789083707371006,8.513404835305312,4.696102906223174,6.160227997319037,66.07896071638402,0.8128391238749589,284.9284774157122,287.6129753185997,283.24894539441846,284.6944442652041,Charlottesville,3,2,1
2014-01-01,287.07607573802227,286.5883661114862,282.9319174232408,299.0561001396033,277.0483309688743,3.3647741880804776,4.825511467900751,12.341911246814066,4.720145673091617,65.7148357190531,0.4326376615584159,285.49291030811423,284.9284774157122,287.6129753185997,283.24894539441846,Charlottesville,3,2,1
2014-04-01,286.3464429746733,286.88394987257357,286.8273503633176,284.7221382827583,304.696366317968,3.081487487055471,4.3722883858688455,5.1674158783402815,16.801062574897088,63.7893836019847,0.7717918449178335,287.07607573802227,285.49291030811423,284.9284774157122,287.6129753185997,Charlottesville,3,2,1
2014-07-01,295.8867355218584,285.8714195782955,286.26956405578306,286.291498641203,283.6323001473881,3.0900956295888813,3.9423150721080367,4.677529094480876,5.634296983012645,63.75530717898425,0.7960909896971845,286.3464429746733,287.07607573802227,285.49291030811423,284.9284774157122,Charlottesville,3,2,1
2014-10-01,293.33990417809326,300.7391772290072,286.14263979422674,286.381013983847,286.60847323444995,2.153964935516575,3.886478222504072,4.236657857291242,5.453838092627283,59.59455475266353,0.4955814178563974,295.8867355218584,286.3464429746733,287.07607573802227,285.49291030811423,Charlottesville,3,2,1
2015-01-01,296.20336860784,300.02645744823036,311.7307060543652,286.2829481186287,286.73726515714026,2.726225381469939,5.102982834000308,4.201116832237157,4.62642243346766,61.79320718526362,0.7452252778884545,293.33990417809326,295.8867355218584,286.3464429746733,287.07607573802227,Charlottesville,3,2,1
2015-04-01,302.0404307146314,298.5465388489337,302.84835677360695,324.75608569266905,286.14425232272094,2.887914732642153,4.233196088599344,9.348946719935084,4.7008806109205645,61.93926546771866,0.9697435842966897,296.20336860784,293.33990417809326,295.8867355218584,286.3464429746733,Charlottesville,3,2,1
2015-07-01,303.7474960477496,298.8285486703667,298.43115377487965,303.23194283480365,335.0664693315567,2.383995394011463,3.337693217482692,6.897600692596397,15.578246818262096,60.055857292443754,0.7073685576052464,302.0404307146314,296.20336860784,293.33990417809326,295.8867355218584,Charlottesville,3,2,1
2015-10-01,303.33449637038234,307.5788840972611,306.6514887654729,301.0782136661959,311.14961597516543,3.148863396399558,3.880733505653797,4.48335870219191,9.954570835344564,63.16507601534181,0.7712273985676056,303.7474960477496,302.0404307146314,296.20336860784,293.33990417809326,Charlottesville,3,2,1
2016-01-01,301.93029746733345,307.1410315891323,311.3951062728717,305.9688049451151,301.7686781311557,3.2620974514597316,3.950882625874534,5.555004468871743,5.507184322603327,64.36274170904179,0.933068258734228,303.33449637038234,303.7474960477496,302.0404307146314,296.20336860784,Charlottesville,3,2,1
2016-04-01,312.8334889498306,303.4008244099725,308.15958571676606,313.91940663320463,308.10151887930357,3.6745913734423223,3.9496144218919835,5.445026364548192,8.26554216878842,66.00091926009728,0.9482953057293942,301.93029746733345,303.33449637038234,303.7474960477496,302.0404307146314,Charlottesville,3,2,1
2016-07-01,308.01515938054524,311.45136913263093,303.7830259253712,309.58471432147,317.8067366687209,2.618393737765551,4.968148376884014,4.844051289912088,7.446160504812838,63.82027397254425,0.5245456449399564,312.8334889498306,301.93029746733345,303.33449637038234,303.7474960477496,Charlottesville,3,2,1
2016-10-01,312.15892281013066,310.69841620385097,311.7373141983005,304.43241171168427,312.10632210314054,2.843402522356355,2.6033864317184845,6.421074407021758,6.131765675281031,64.21264801952265,0.270391083105475,308.01515938054524,312.8334889498306,301.93029746733345,303.33449637038234,Charlottesville,3,2,1
2017-01-01,314.33405444426523,314.04475568902933,314.30162384680375,314.5934465315845,305.612567465639,2.863919030068709,2.852912306996194,2.6389550232174184,8.165582842957585,64.31714619227054,0.33303357625386076,312.15892281013066,308.01515938054524,312.8334889498306,301.93029746733345,Charlottesville,3,2,1
2017-04-01,323.92941361509924,318.3771540374914,318.5034992128525,317.7095839649923,320.95450277359686,2.818199797259581,2.8678375693431692,3.167736534843063,2.8756156115149114,64.29293110630051,0.3936932654110322,314.33405444426523,312.15892281013066,308.01515938054524,312.8334889498306,Charlottesville,3,2,1
2017-07-01,323.7917470559768,317.47403570910876,317.1434791582805,316.78364446922166,315.6998193599013,2.6474491502538124,2.8160060382180063,3.206055596747387,3.8741136581767965,63.96350214177659,0.1402687222685735,323.92941361509924,314.33405444426523,312.15892281013066,308.01515938054524,Charlottesville,3,2,1
2017-10-01,331.308341184062,327.14616192891606,323.3506827381669,321.68129980323215,321.4787897484854,3.3620782550182895,2.7008519289317543,3.084774831860025,3.7576864779080874,65.92842124095615,0.23966760564963546,323.7917470559768,323.92941361509924,314.33405444426523,312.15892281013066,Charlottesville,3,2,1
2018-01-01,337.22800322632685,334.53149205600096,330.4625816858558,326.32263981959125,323.44036083676093,3.0726029250753126,3.9991310626503074,2.924772108565772,3.5110485040339214,64.50454573162267,0.23573062898908023,331.308341184062,323.7917470559768,323.92941361509924,314.33405444426523,Charlottesville,3,2,1
2018-04-01,344.0011979351508,344.21784434553473,341.8532015844839,337.22919871494827,332.11537702127134,3.040005545501691,3.917143661037142,4.786434998098443,3.3408182536780644,64.88054048849995,0.20336763158189802,337.22800322632685,331.308341184062,323.7917470559768,323.92941361509924,Charlottesville,3,2,1
2018-07-01,340.50446733344086,344.69467810143766,345.37457931940696,342.7874670110902,338.3061964396757,2.9020523283142436,3.9470543731973122,5.0543082580870715,5.716699367097875,64.4316236781614,0.18878873160435544,344.0011979351508,337.22800322632685,331.308341184062,323.7917470559768,Charlottesville,3,2,1
2018-10-01,338.0677692369737,349.2138558911234,353.8614578499568,354.70521755683416,350.95697406975023,2.8995189711770193,4.0077617378792,5.003287511752147,6.576734787294276,64.77005936319088,0.23263722918754545,340.50446733344086,344.0011979351508,337.22800322632685,331.308341184062,Charlottesville,3,2,1
2019-01-01,341.5369665268592,337.6347898446901,353.50531415780665,358.44396802629603,359.18208531616347,4.057765870289063,4.218926709549209,5.0767398457797555,6.527547595261619,69.62280326761893,0.4363605696631378,338.0677692369737,340.50446733344086,344.0011979351508,337.22800322632685,Charlottesville,3,2,1
2019-04-01,352.1235249233748,349.18685715773097,342.9190878432685,358.1893687640585,363.9448561683782,3.8623432008887577,7.627349238502954,5.394993109010935,6.5039734288916335,68.32015490056668,0.29347206050149943,341.5369665268592,338.0677692369737,340.50446733344086,344.0011979351508,Charlottesville,3,2,1
2019-07-01,353.47265720277466,359.2959425460106,350.4216191976364,342.22439158539504,356.9382024004208,3.750560387832384,7.176175241989299,11.01535147568465,6.804532599199166,68.41125146832249,0.8579908593620557,352.1235249233748,341.5369665268592,338.0677692369737,340.50446733344086,Charlottesville,3,2,1
2019-10-01,360.2045519438619,351.90526933578815,362.04805794928757,349.2760692322785,341.3776254353514,3.5860977525447355,5.422475775356758,10.325758056117495,13.560413841533835,67.52474802945565,0.3491666356612747,353.47265720277466,352.1235249233748,341.5369665268592,338.0677692369737,Charlottesville,3,2,1
2011-01-01,291.9219386191321,299.5440634557524,,,,4.45235494148516,,,,75.2843826685789,0.6378663573871763,296.5888349733828,300.8977982739152,294.5513698983707,299.81023245684787,Charlottesville,4,1,0
2011-04-01,283.7996116309082,290.7988071117291,295.40228137035695,,,4.809534157077225,7.085783339430235,,,76.15755717619541,0.6760458019891538,291.9219386191321,296.5888349733828,300.8977982739152,294.5513698983707,Charlottesville,4,1,0
2011-07-01,284.85964413615096,281.5794193768237,288.2740548775305,298.6016525425349,,4.230687129306431,6.840813755282812,10.242410198349436,,74.08460249183302,0.4902664002500964,283.7996116309082,291.9219386191321,296.5888349733828,300.8977982739152,Charlottesville,4,1,0
2011-10-01,291.0821726084852,283.0614875275241,279.47791266519033,287.5295041649486,295.73182598184087,3.8734640479038247,7.4227533363357825,9.686030064237656,12.47221780160737,72.7716385699672,0.6136560321524243,284.85964413615096,283.7996116309082,291.9219386191321,296.5888349733828,Charlottesville,4,1,0
2012-01-01,287.22750895305694,298.08024976504,284.19444132706883,281.3272966806849,286.5372715417705,4.294365684003136,6.774343268099271,11.262129666687995,12.135256762720406,75.08541380439794,0.4552813042970941,291.0821726084852,284.85964413615096,283.7996116309082,291.9219386191321,Charlottesville,4,1,0
2012-04-01,282.31281279238584,283.9327338245343,298.7845842135067,280.17631217512644,281.4506717625307,5.025256411936944,7.820740785672732,10.084099757766518,13.819191069387891,77.33186915935273,0.6014305304531335,287.22750895305694,291.0821726084852,284.85964413615096,283.7996116309082,Charlottesville,4,1,0
2012-07-01,282.4780126633328,280.352286148355,282.0510126681557,296.43542866390305,280.0269529523109,4.103172221136455,7.673071319900078,11.42415400216708,12.331525042039798,74.25391888154277,0.4630396749873554,282.31281279238584,287.22750895305694,291.0821726084852,284.85964413615096,Charlottesville,4,1,0
2012-10-01,284.6944442652041,286.82449128548166,285.0012778464593,284.6577627836029,293.0644212895868,3.9995907589846125,5.956369228886014,9.752935904930055,13.259302121012318,73.05069999193285,0.49060116778397145,282.4780126633328,282.31281279238584,287.22750895305694,291.0821726084852,Charlottesville,4,1,0
2013-01-01,283.24894539441846,283.84670761633436,286.3205269899548,285.22163906120403,284.6720363889428,3.9744127174715147,5.55852364798622,7.289615996502136,10.850222439934406,72.78896959928919,0.5354519947415046,284.6944442652041,282.4780126633328,282.31281279238584,287.22750895305694,Charlottesville,4,1,0
2013-04-01,287.6129753185997,281.4986501549698,281.22070444130566,283.6434495654712,283.35273911005714,3.8269266048334285,5.727155055862168,6.522146274105521,7.751359577833752,71.42753516125106,0.6675007275891638,283.24894539441846,284.6944442652041,282.4780126633328,282.31281279238584,Charlottesville,4,1,0
2013-07-01,284.9284774157122,292.32870226230193,281.45352884306465,280.9143837334244,282.6655483361374,3.709493144223611,5.82058757202235,6.770404347271954,6.928655533048334,71.09515478431337,0.3976908865062141,287.6129753185997,283.24894539441846,284.6944442652041,282.4780126633328,Charlottesville,4,1,0
2013-10-01,285.49291030811423,282.7552530654395,291.3825711212792,282.66872487632963,282.42268149636453,3.23502266432561,7.114733760789312,6.533605886270421,7.351319651875419,68.4826900910393,0.6626605301214635,284.9284774157122,287.6129753185997,283.24894539441846,284.6944442652041,Charlottesville,4,1,0
2014-01-01,287.07607573802227,286.4060073715179,284.028047610089,290.5178203113048,282.9728558303775,2.985591690678086,4.2955143771429585,8.896527141315554,6.801566119449087,66.48326330487116,0.5762403532976829,285.49291030811423,284.9284774157122,287.6129753185997,283.24894539441846,Charlottesville,4,1,0
2014-04-01,286.3464429746733,285.584627757219,286.046573686172,285.9901771869766,291.7281444091076,2.6395837547741507,3.394763743233377,4.35972876360081,10.363077398147587,63.52235377108155,0.35698765695987544,287.07607573802227,285.49291030811423,284.9284774157122,287.6129753185997,Charlottesville,4,1,0
2014-07-01,295.8867355218584,286.25268180143644,285.9647656078305,285.46752644126695,285.075444325674,2.6523105017588833,3.0094361076262164,3.3984971144578493,4.427741946323153,63.57405460420972,0.37968594064122746,286.3464429746733,287.07607573802227,285.49291030811423,284.9284774157122,Charlottesville,4,1,0
2014-10-01,293.33990417809326,296.3092377669045,286.00292867815256,285.950730716692,285.8425445157988,3.112460449700948,3.04502423956614,3.0373733560227567,3.6420693369790245,68.325637758206,0.5396236080270131,295.8867355218584,286.3464429746733,287.07607573802227,285.49291030811423,Charlottesville,4,1,0
2015-01-01,296.20336860784,297.5452066000575,300.83111075186406,285.99962042926654,285.7522283475032,2.6072765979120005,4.6469208407525375,3.074917244901321,3.1100175349806594,65.07043160144929,0.7082777676567167,293.33990417809326,295.8867355218584,286.3464429746733,287.07607573802227,Charlottesville,4,1,0
2015-04-01,302.0404307146314,295.7184735001684,296.62065436603007,302.8954594754283,286.3812121410021,2.5361822725906107,3.351819230345127,7.03484860455482,3.137702268309835,63.74029790755885,0.6941539737217106,296.20336860784,293.33990417809326,295.8867355218584,286.3464429746733,Charlottesville,4,1,0
2015-07-01,303.7474960477496,297.7474431454489,291.5094470990215,292.5810814547403,300.00570909643744,2.706358437908834,3.2128216623154118,4.854208987841079,9.223653573758428,65.4669784302367,0.5837170867885363,302.0404307146314,296.20336860784,293.33990417809326,295.8867355218584,Charlottesville,4,1,0
2015-10-01,303.33449637038234,306.8521181547844,303.56534659991115,293.91289232095755,294.83801978830513,3.1206945109255355,3.445003829704531,4.532468068792572,5.802521473172668,67.55008095199474,0.6853618298043809,303.7474960477496,302.0404307146314,296.20336860784,293.33990417809326,Charlottesville,4,1,0
2016-01-01,301.93029746733345,307.396858472558,309.98406287552325,302.67534415040177,289.9106642975097,3.2639587899427323,3.9200476566367533,4.875984702811876,5.383918985215034,68.28104936217383,0.6596923798293856,303.33449637038234,303.7474960477496,302.0404307146314,296.20336860784,Charlottesville,4,1,0
2016-04-01,312.8334889498306,302.2256358281059,307.84904058262356,311.3663483366795,301.3277112884421,3.486843338400526,3.9341856553576977,5.3317070881172635,6.546325557226143,68.98613072379459,0.6155674088627039,301.93029746733345,303.33449637038234,303.7474960477496,302.0404307146314,Charlottesville,4,1,0
2016-07-01,308.01515938054524,308.5941111521964,301.7654164900354,308.56186843985193,313.8577522896464,3.3992711774240516,4.6550008254747866,5.06606184764113,7.166547079163288,71.07051552128934,0.43402554974440494,312.8334889498306,301.93029746733345,303.33449637038234,303.7474960477496,Charlottesville,4,1,0
2016-10-01,312.15892281013066,309.99835721260956,310.14055220715267,301.51043005127207,310.5251369315284,3.3493777906536297,3.8400478640223383,5.964336568079524,6.711146213438302,70.84913190449927,0.5449868963512753,308.01515938054524,312.8334889498306,301.93029746733345,303.33449637038234,Charlottesville,4,1,0
2017-01-01,314.33405444426523,314.51993660136435,313.681894051108,313.2825834274594,301.601307646625,3.415629413759213,3.719793381697645,4.693193245600988,7.484109970976205,71.14924308483046,0.4406063119402462,312.15892281013066,308.01515938054524,312.8334889498306,301.93029746733345,Charlottesville,4,1,0
2017-04-01,323.92941361509924,318.5614647987678,318.2948629012978,316.7545430867643,317.47228549314065,3.3669937411436166,3.7739146427872075,4.58361475707411,6.01693384583818,71.05970516490797,0.47107711875410596,314.33405444426523,312.15892281013066,308.01515938054524,312.8334889498306,Charlottesville,4,1,0
2017-07-01,323.7917470559768,318.4563603572749,315.4935902891647,315.5859562972364,313.11283972005964,3.1950064649856325,3.753941359573923,4.759490158102285,5.9928901021042424,70.72264186869256,0.3111883688327207,323.92941361509924,314.33405444426523,312.15892281013066,308.01515938054524,Charlottesville,4,1,0
2017-10-01,331.308341184062,328.4244379876642,324.69690582195864,321.44394229879276,321.44177948838916,3.557308657877889,3.8514161874714916,4.699543626527029,6.156100892718218,71.73983789292853,0.33412702020873225,323.7917470559768,323.92941361509924,314.33405444426523,312.15892281013066,Charlottesville,4,1,0
2018-01-01,337.22800322632685,333.9063257839559,331.256513529595,327.0193087076908,321.9016739652136,3.105715433404755,4.6056580603303505,4.689421222593311,6.090229093205094,69.93379122959544,0.22830518017059323,331.308341184062,323.7917470559768,323.92941361509924,314.33405444426523,Charlottesville,4,1,0
2018-04-01,344.0011979351508,343.1921386810342,340.98460249250724,337.51315244273025,332.38395213805205,3.174135565277657,3.72892240617261,5.8323583838909,5.814274559410149,70.82459677723597,0.2375659292421978,337.22800322632685,331.308341184062,323.7917470559768,323.92941361509924,Charlottesville,4,1,0
2018-07-01,340.50446733344086,344.98659371776563,344.7384995803632,341.6831207920667,337.8531920389036,3.091309012361979,3.802953344337396,4.700141398818886,7.197414686700952,70.62959591647444,0.27937757875353786,344.0011979351508,337.22800322632685,331.308341184062,323.7917470559768,Charlottesville,4,1,0
2018-10-01,338.0677692369737,348.9308930446493,353.12680223044845,352.90141683701614,348.8550764065388,3.084053729388126,3.832673425231757,4.7274578055512055,5.920065133538424,70.86718883267082,0.4255790685125641,340.50446733344086,344.0011979351508,337.22800322632685,331.308341184062,Charlottesville,4,1,0
2019-01-01,341.5369665268592,339.0469001477626,352.96145385794114,357.7960282402616,357.14931054619154,4.106866452268746,3.986436818789629,4.740358231711073,6.020576402442927,75.10183359258923,0.5025020980073872,338.0677692369737,340.50446733344086,344.0011979351508,337.22800322632685,Charlottesville,4,1,0
2019-04-01,352.1235249233748,348.0490423886833,344.6469110316339,357.96920815161775,362.9778520318913,3.8244759490494578,6.601851304799412,4.9643023531904165,5.906409983300863,73.05784320913887,0.5132238020923445,341.5369665268592,338.0677692369737,340.50446733344086,344.0011979351508,Charlottesville,4,1,0
2019-07-01,353.47265720277466,354.8849334053781,349.0945096742244,344.5636726564934,356.15323775957916,3.7493936360467797,6.380137047538842,8.843880691726351,5.99247569109215,73.32365720052658,0.37290505199397195,352.1235249233748,341.5369665268592,338.0677692369737,340.50446733344086,Charlottesville,4,1,0
2019-10-01,360.2045519438619,351.46408079170396,353.3465536650974,347.16908266774425,343.2086510663461,3.537188833640555,6.4631876043327585,8.632796838620013,10.142332059067494,72.85030701919943,0.3064419825110488,353.47265720277466,352.1235249233748,341.5369665268592,338.0677692369737,Charlottesville,4,1,0
2011-01-01,291.9219386191321,297.5806217855858,,,,4.191015580047176,,,,76.57153826463131,0.48570379054621865,296.5888349733828,300.8977982739152,294.5513698983707,299.81023245684787,Charlottesville,4,1,1
2011-04-01,283.7996116309082,291.4777471475263,291.21692650265726,,,4.01918325099731,6.510080077689213,,,76.3300731334825,0.6902552134888836,291.9219386191321,296.5888349733828,300.8977982739152,294.5513698983707,Charlottesville,4,1,1
2011-07-01,284.85964413615096,277.07327118981203,285.36243963895396,291.9095774419517,,3.855381306170947,6.354396306399852,9.236449079166926,,75.62057938102926,0.6638876004185099,283.7996116309082,291.9219386191321,296.5888349733828,300.8977982739152,Charlottesville,4,1,1
2011-10-01,291.0821726084852,279.61912839693804,275.1653213832679,288.65178295290315,288.3735960648871,3.487248485453859,6.817256853270337,9.306391779609168,10.793401787821232,74.1913275510427,0.8344437590239075,284.85964413615096,283.7996116309082,291.9219386191321,296.5888349733828,Charlottesville,4,1,1
2012-01-01,287.22750895305694,296.2871520975781,280.522392926201,272.64589527739463,283.8056898851719,4.026436929268774,6.795624347260791,10.88181489711853,12.056142846491898,76.33288471339318,0.5500324995950547,291.0821726084852,284.85964413615096,283.7996116309082,291.9219386191321,Charlottesville,4,1,1
2012-04-01,282.31281279238584,280.22020320948735,294.7121329396983,275.7224698598802,277.1454900601976,3.7563891404696066,6.807424486848164,9.921873474789145,14.017252637111719,76.1260208847632,0.7228994785679257,287.22750895305694,291.0821726084852,284.85964413615096,283.7996116309082,Charlottesville,4,1,1
2012-07-01,282.4780126633328,276.3628993176683,274.4354423384192,289.5360134924275,277.5937612298308,3.061518039131177,4.815030107719989,9.620023939245678,12.85575147575425,72.74348812370732,0.5226524162174592,282.31281279238584,287.22750895305694,291.0821726084852,284.85964413615096,Charlottesville,4,1,1
2012-10-01,284.6944442652041,285.8775962816772,279.122638716562,276.21459954481475,285.34991499153995,3.8760886796422227,3.6599204893414217,5.266560035251817,10.881082240592276,74.55922024583941,0.5809942738807137,282.4780126633328,282.31281279238584,287.22750895305694,291.0821726084852,Charlottesville,4,1,1
2013-01-01,283.24894539441846,284.12689183941325,285.83361482917627,279.26152704512424,277.42988281699866,3.575888949727263,5.095939400295994,3.981586714655912,5.238609606417219,73.4378983145595,0.47704343512554453,284.6944442652041,282.4780126633328,282.31281279238584,287.22750895305694,Charlottesville,4,1,1
2013-04-01,287.6129753185997,279.54250042811356,280.6988690410805,282.9533132851034,278.0642315987493,3.315541636204229,4.740831413349318,5.936226036168826,3.9364759590894924,72.09228668715366,0.7608425610189048,283.24894539441846,284.6944442652041,282.4780126633328,282.31281279238584,Charlottesville,4,1,1
2013-07-01,284.9284774157122,292.26908403647445,277.3812855157334,279.20217190781347,281.4188870322692,3.7065071007603443,4.488885666911461,5.367600685662489,6.306645047676989,73.08214320651109,0.6992834513031688,287.6129753185997,283.24894539441846,284.6944442652041,282.4780126633328,Charlottesville,4,1,1
2013-10-01,285.49291030811423,282.7632650563321,291.18534009455095,277.79902712474046,280.27273567406087,2.9651092597450237,7.111480047339309,4.716918463736276,5.75345069431506,69.62581216872408,0.81537528896777,284.9284774157122,287.6129753185997,283.24894539441846,284.6944442652041,Charlottesville,4,1,1
2014-01-01,287.07607573802227,286.9208393631506,283.52867083808945,290.3369792421091,277.88629797785825,2.902494433962629,4.145044494709255,8.86488624021277,4.746279500287981,68.23008384793312,0.8851289405047806,285.49291030811423,284.9284774157122,287.6129753185997,283.24894539441846,Charlottesville,4,1,1
2014-04-01,286.3464429746733,284.1352026239582,286.2033057356943,286.595648803748,291.57152897091487,2.137686689294659,3.1864262053870767,4.224069258183146,10.302448844918406,63.396435619025645,0.7499078200957193,287.07607573802227,285.49291030811423,284.9284774157122,287.6129753185997,Charlottesville,4,1,1
2014-07-01,295.8867355218584,284.87464686584156,284.36710913859844,285.5938270828106,284.518071022761,2.2886221939553506,2.1511803436801364,3.1934985177323467,4.282498289506029,63.96999664825202,0.7923883008573891,286.3464429746733,287.07607573802227,285.49291030811423,284.9284774157122,Charlottesville,4,1,1
2014-10-01,293.33990417809326,298.88940932735045,284.6349564306655,285.1232284412727,286.2840454662704,2.2399239942701907,2.3634479846588787,2.234931312444933,3.3246033810633753,67.3897710898916,0.6274914414527711,295.8867355218584,286.3464429746733,287.07607573802227,285.49291030811423,Charlottesville,4,1,1
2015-01-01,296.20336860784,291.6247632842036,305.6104030936192,284.9274997132921,284.83338217261735,2.0869713850273306,4.780637569913254,2.417804345623374,2.2455396761585287,64.81247178839273,0.8838085925877944,293.33990417809326,295.8867355218584,286.3464429746733,287.07607573802227,Charlottesville,4,1,1
2015-04-01,302.0404307146314,296.20799262115764,292.76437817790907,311.28254701862613,285.3536889314629,2.1609318214080284,3.436360567333966,7.768272230080729,2.4367714576946047,63.76530343152855,0.7558596274185249,296.20336860784,293.33990417809326,295.8867355218584,286.3464429746733,Charlottesville,4,1,1
2015-07-01,303.7474960477496,297.75499533686497,292.0170302070839,286.60300004045985,310.6344088503251,2.2200994157574576,3.2168900856196387,4.0392633601832415,11.450221640607428,65.18107473759693,0.8064532495389467,302.0404307146314,296.20336860784,293.33990417809326,295.8867355218584,Charlottesville,4,1,1
2015-10-01,303.33449637038234,306.64130411465277,304.50455637242845,296.1424392695448,291.72872716269524,3.094017520245599,3.429732387536148,4.368318841559979,4.635913532656867,69.42798322155208,0.8379964181553156,303.7474960477496,302.0404307146314,296.20336860784,293.33990417809326,Charlottesville,4,1,1
2016-01-01,301.93029746733345,307.3329822657784,309.84479877769854,302.44264147290255,291.1667044464362,3.2453484277815665,3.783583814468088,4.5093792677967395,5.398728446893636,70.18927598411548,0.8334703155625528,303.33449637038234,303.7474960477496,302.0404307146314,296.20336860784,Charlottesville,4,1,1
2016-04-01,312.8334889498306,300.0837196550574,308.11881840246036,311.4352903112439,302.54665362970223,3.130509210668317,3.8824311916602983,5.028168886079539,6.270271560658462,70.03347003103437,0.744600466815958,301.93029746733345,303.33449637038234,303.7474960477496,302.0404307146314,Charlottesville,4,1,1
2016-07-01,308.01515938054524,311.33659470148393,297.40483971332253,309.0097714664426,313.9958158948729,2.6184292471290602,4.077836711435232,4.91109268367384,6.687280377049737,70.37692532105797,0.45548531961246974,312.8334889498306,301.93029746733345,303.33449637038234,303.7474960477496,Charlottesville,4,1,1
2016-10-01,312.15892281013066,310.4794092493702,311.65301057460516,294.86070687005724,311.04051392907263,2.8382527295867765,2.603607157470843,5.205727830623512,6.465788597848204,70.69900169958771,0.5950193285630075,308.01515938054524,312.8334889498306,301.93029746733345,303.33449637038234,Charlottesville,4,1,1
2017-01-01,314.33405444426523,313.9435516968926,314.0535822123232,314.5356523943727,292.5715840009659,2.8519281497931837,2.8495068885391728,2.640137095776175,6.434705687661339,70.86523401344961,0.5438912266791261,312.15892281013066,308.01515938054524,312.8334889498306,301.93029746733345,Charlottesville,4,1,1
2017-04-01,323.92941361509924,318.29723211729936,318.36507281563456,317.49362687546176,320.81727804469,2.7792573972926298,2.853596841901775,3.162954974770157,2.8789124127855077,70.77731728267449,0.7028271366117878,314.33405444426523,312.15892281013066,308.01515938054524,312.8334889498306,Charlottesville,4,1,1
2017-07-01,323.7917470559768,317.05371971658536,317.2302309705388,316.6422285261778,315.2174221163688,2.604701094709923,2.781140112832421,3.1673546420828504,3.867321799373593,70.51849091042513,0.3889352038806959,323.92941361509924,314.33405444426523,312.15892281013066,308.01515938054524,Charlottesville,4,1,1
2017-10-01,331.308341184062,326.38191511710346,322.8866415971843,321.6455969960892,321.21047960062145,3.3272177971140002,2.627768711414968,2.9974504334686176,3.6890170090291763,72.93543186445683,0.5550611272705902,323.7917470559768,323.92941361509924,314.33405444426523,312.15892281013066,Charlottesville,4,1,1
2018-01-01,337.22800322632685,333.9313306468732,329.3756702144675,325.78797030000817,323.40203905729027,3.046877800946879,3.878841156360144,2.79028571794658,3.3300018523142714,71.70581573839664,0.3673631157901271,331.308341184062,323.7917470559768,323.92941361509924,314.33405444426523,Charlottesville,4,1,1
2018-04-01,344.0011979351508,343.7094001051805,340.84270475737145,335.8677394321852,331.46664744395525,3.035651398126458,3.882288332733735,4.525326651724137,3.1197296538880437,72.44542072438988,0.3490492034898183,337.22800322632685,331.308341184062,323.7917470559768,323.92941361509924,Charlottesville,4,1,1
2018-07-01,340.50446733344086,344.16737101399127,344.59717451631224,341.1752564124065,336.7012675486045,2.8749359903304845,3.8813999664316103,4.951070688023459,5.283742574650642,71.88308719218097,0.3761342832337062,344.0011979351508,337.22800322632685,331.308341184062,323.7917470559768,Charlottesville,4,1,1
2018-10-01,338.0677692369737,348.64950833836895,352.8944792899015,353.48260005926784,348.7054688175381,2.8731539843598366,3.9778821136966003,4.872065236089394,6.3805532672139105,71.91260433921286,0.4868658363881542,340.50446733344086,344.0011979351508,337.22800322632685,331.308341184062,Charlottesville,4,1,1
2019-01-01,341.5369665268592,337.5944324797974,352.48584255794856,357.0306217440626,357.3633541738172,3.906555232527764,4.157570767550073,4.985081179287814,6.305830389391691,76.40648344818246,0.6151405232825948,338.0677692369737,340.50446733344086,344.0011979351508,337.22800322632685,Charlottesville,4,1,1
2019-04-01,352.1235249233748,348.25247833454904,342.53006341058284,356.74937221444554,361.95959351883914,3.695369735912347,6.878809678102161,5.243626499699948,6.302183340622682,74.64547284760249,0.5790514076597542,341.5369665268592,338.0677692369737,340.50446733344086,344.0011979351508,Charlottesville,4,1,1
2019-07-01,353.47265720277466,354.3813224789447,348.40460349840873,341.4363340811025,354.86575308191186,3.6461943158933714,6.455263330636387,9.383783579762463,6.504477143031476,75.03342194672811,0.48013502503817085,352.1235249233748,341.5369665268592,338.0677692369737,340.50446733344086,Charlottesville,4,1,1
