city,msa_state,date,year,quarter,hpi,weekly_wages,rpp,population,gdp,unemployment_rate,crimes,subprime,poverty,patents,private_establishments,premature_death_rate,snap
Ogden,UT,2017-04-01,2017,2,254.41568317470558,806.5756326004581,97.4315,666.47175,41.440089921290735,3.2,2.25253358450677,21.24750484363222,7.519429065788364,0.05501608532794775,22.920701440083544,281.2467664760951,58.4597171598046
Ogden,UT,2017-07-01,2017,3,260.27218422326183,805.484663868247,96.874,668.7764999999999,42.067094911379215,3.2,2.1928103035917084,21.281945040420027,7.414161180358134,0.029033117441576776,23.139269995282433,280.07114219805754,56.9076515098841
Ogden,UT,2017-10-01,2017,4,265.0965494434586,815.505681631192,96.3165,671.08125,42.68979315097837,3.2,2.133497247911486,21.20410971241624,7.308893294927904,0.07227142764009574,23.55601501308523,278.89551792002,55.36624663556015
Ogden,UT,2018-01-01,2018,1,270.6515276657525,838.0778423666161,95.759,673.386,43.30822886130689,3.1,2.074590205320574,20.590076789754967,7.203625409497674,0.035640776612522386,23.304612807513077,277.7198936419825,53.835393073215066
Ogden,UT,2018-04-01,2018,2,279.95234715276655,835.883805139593,96.15775,675.8035,43.72563030525885,3.0,2.0930640341460203,20.17452882892311,6.9450894850237495,0.04365174196345535,23.549744859267523,276.5626629861073,52.881125948593045
Ogden,UT,2018-07-01,2018,3,286.1219680593644,837.3346298913119,96.5565,678.221,44.14005611740126,3.0,2.1114061640674646,20.22877061664721,6.686553560549825,0.03464947266451496,23.710560422045322,275.40543233023203,51.93366174152673
Ogden,UT,2018-10-01,2018,4,290.36648169059526,844.9002818407221,96.95525,680.6385,44.551538004388526,2.9,2.129617998394155,20.121120152446917,6.428017636075901,0.04848388682097765,24.05535390666264,274.2482016743568,50.99292796396325
Ogden,UT,2019-01-01,2019,1,295.33001129214387,860.83061797929,97.354,683.056,44.96010722400506,2.9,2.147700920568738,19.472247144433997,6.169481711601977,0.05514433174829979,23.664238364057997,273.0909710184816,50.05885315406057
Ogden,UT,2019-04-01,2019,2,302.2070511372802,855.796406398963,97.354,683.056,44.96010722400506,2.7,2.147700920568738,19.38262651340021,6.169481711601977,0.05709634349160244,23.974608231243117,273.0909710184816,50.05885315406057
Ogden,UT,2019-07-01,2019,3,307.0894015163736,866.9760551024519,97.354,683.056,44.96010722400506,2.5,2.147700920568738,19.659679960351454,6.169481711601977,0.0409922466093556,24.200065587594572,273.0909710184816,50.05885315406057
Ogden,UT,2019-10-01,2019,4,312.25008065817065,874.363786725432,97.354,683.056,44.96010722400506,2.3,2.147700920568738,19.818351626345795,6.169481711601977,0.032574195966362934,24.677332458832073,273.0909710184816,50.05885315406057
Pueblo,CO,2008-01-01,2008,1,134.968107759316,648.174865847423,89.881,156.009,30.551647661352874,5.2,8.986661025966452,34.33149886694723,16.8,0.0,21.447480594068292,489.7,168.9069220365492
Pueblo,CO,2008-04-01,2008,2,134.8547572189063,650.3120587373,91.178,156.31275,30.588793940353554,5.6,8.790069907924977,34.55882352941176,16.825,0.0,21.44418801409354,487.475,174.03410790226647
Pueblo,CO,2008-07-01,2008,3,129.67301822874657,658.591179155239,92.475,156.61649999999997,30.6257961325914,6.1,8.594241347495316,34.65070514922925,16.85,0.0,21.300437693346492,485.25,179.1414059182781
Pueblo,CO,2008-10-01,2008,4,132.40152766575255,660.063427741502,93.772,156.92024999999998,30.662655074791182,6.7,8.399170916436853,35.06366307541626,16.875,0.0,20.946945980521956,483.025,184.2289315751154
Pueblo,CO,2009-01-01,2009,1,135.17051943861912,666.113879528757,95.069,157.224,30.699371597211623,7.8,8.20485422072966,34.781183412555315,16.9,0.0,20.785630692515138,480.8,189.2967994708187
Pueblo,CO,2009-04-01,2009,2,133.20307791579287,665.182874830434,94.5255,157.76825,30.812963001110806,8.7,8.72323804060703,34.240734667103965,17.575,0.0,20.688573271238035,479.925,191.01752095240963
Pueblo,CO,2009-07-01,2009,3,128.77431037264077,677.280263902388,93.982,158.3125,30.925773391235687,8.9,9.238057639163047,34.636052760136785,18.25,0.006316620607974733,20.491117252270037,479.05,192.7264113699171
Pueblo,CO,2009-10-01,2009,4,128.62857396354252,674.655197660965,93.4385,158.85675,31.03781079494576,9.1,9.749349649920447,34.661030726711104,18.925,0.006294979596397383,20.068394953314858,478.175,194.42359232453137
Pueblo,CO,2010-01-01,2010,1,128.23994353928052,658.484310488042,92.895,159.401,31.149083129967813,10.0,10.257150206084026,34.6047719526051,19.6,0.0062734863645773865,19.94341315299151,477.3,196.1091837566891
Pueblo,CO,2010-04-01,2010,2,126.63684303919987,677.965670899875,93.79075,159.60275000000001,31.481778979372216,10.6,10.147068267933978,33.89337641357027,19.450000000000003,0.006265556201255931,19.911937607591344,478.95,199.01599439859274
