date,Estimated Percent of People of All Ages in Poverty,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
1990-01-01,.,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,10.8,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,8.7,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,9.1,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,8.9,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,8.3,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,8.2,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,8.0,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,8.3,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,8.8,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,10.9,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,9.3,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,11.3,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,11.8,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,9.7,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,12.9,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,13.2,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,14.3,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,13.5,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,15.8,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,15.4,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,12.7,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,13,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,11.4,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,12,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,9.8,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,11.0,IL,Chicago,Kenosha County,WI,"Estimated Percent of People of All Ages in Poverty for Kenosha County, WI",PPAAWI55059A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,10.1,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,13.2,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,11.2,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,10.1,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,9.6,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,9.1,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,8.6,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,9.5,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,9.6,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,10.7,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,11.3,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,11.1,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,9.5,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,12.9,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,11.0,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,13.2,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,13.3,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,16.0,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,14.7,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,13.4,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,15.5,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,12.8,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,12.6,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,12,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,10.4,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,11.2,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,11.0,OH,Cincinnati,Kenton County,KY,"Estimated Percent of People of All Ages in Poverty for Kenton County, KY",PPAAKY21117A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,11.0,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,12.1,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,11.1,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,10.6,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,11.1,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,11.4,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,9.6,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,10.1,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,10.2,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,10.3,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,10.5,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,12.4,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,11.3,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,10.8,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,10.4,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,10.4,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,12.4,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,11.8,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,12.3,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,12.2,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,11.2,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,11.5,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,10.7,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,12.1,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,11.1,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,11.3,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,9.8,KS,Wichita,Kingman County,KS,"Estimated Percent of People of All Ages in Poverty for Kingman County, KS",PPAAKS20095A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,22.7,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,31.6,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,29.3,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,26.5,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,25.7,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,21.9,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,21.4,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,22.5,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,23.5,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,23.4,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,23.8,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,22.3,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,22.6,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,21.9,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,21.1,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,21.7,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,22.9,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,23.6,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,24.2,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,23.3,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,23.4,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,22.3,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,20.6,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,19.8,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,18.9,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,17.7,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,17.8,NY,New York,Kings County,NY,"Estimated Percent of People of All Ages in Poverty for Kings County, NY",PPAANY36047A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,5.4,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,6.5,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,5.2,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,5.9,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,5.6,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,5.8,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,5.6,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,5.8,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,6.4,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,6.8,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,7.1,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,7.0,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,6.0,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,6.3,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,7.6,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,7.6,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,9.0,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,11.1,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,9.4,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,9.5,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,9.5,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,9,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,8.7,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,7.7,IL,Chicago,Lake County,IL,"Estimated Percent of People of All Ages in Poverty for Lake County, IL",PPAAIL17097A156NCEN,Annual,Not Seasonally Adjusted
